RouteID,PaymentPlan,StartHub,Start_Latitude,Start_Longitude,StartDate,StartTime,EndHub,End_Latitude,End_Longitude,EndDate,EndTime,TripType,BikeID,BikeName,Distance_Miles_,Duration,RentalAccessPath,MultipleRental
11896139,Casual,NE Alberta at 22nd - Community Corral,45.55905507,-122.6427104,7/21/2019,11:52,,45.5611235,-122.6821309,7/21/2019,12:10,,20227,0786 BIKETOWN ,2.46,0:17:41,keypad,FALSE
11896150,Subscriber,,45.5421151,-122.6586063,7/21/2019,11:54,NE Fremont at 15th - Community Corral,45.54828551,-122.6508106,7/21/2019,12:29,,7311,0991 WOMEN'S HISTORY MONTH,4.37,0:35:13,mobile,FALSE
11896149,Subscriber,NW 22nd at Lovejoy,45.52976024,-122.6966429,7/21/2019,11:54,,45.5207844,-122.6566213,7/21/2019,12:35,,6490,0915 BIKETOWN,2.89,0:41:48,keypad,FALSE
11896157,Casual,SE Clinton at 21st,45.5033655,-122.6447314,7/21/2019,11:54,SE Elliott at Division,45.50512504,-122.6533681,7/21/2019,13:25,,7287,0561 BIKETOWN,10.54,1:30:59,keypad,FALSE
11896164,Casual,,45.5251399,-122.6801824,7/21/2019,11:56,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/21/2019,12:11,,6873,0134 BIKETOWN,0.79,0:15:27,keypad,TRUE
11896163,Subscriber,,45.529259,-122.6536764,7/21/2019,11:56,,45.5336526,-122.5943276,7/21/2019,12:52,,6874,0862 BIKETOWN,3.51,0:56:28,keypad,FALSE
11896167,Subscriber,,45.5314628,-122.685491,7/21/2019,11:57,,45.5230283,-122.6784644,7/21/2019,12:33,,6877,0798 BIKETOWN,2.02,0:36:07,keypad,FALSE
11896174,Casual,NW Raleigh at 21st,45.53409115,-122.6949424,7/21/2019,11:58,NW Front at 17th,45.53715171,-122.6881027,7/21/2019,12:05,,7250,0742 BIKETOWN,0.65,0:06:56,keypad,FALSE
11896186,Casual,,45.5244085,-122.6811702,7/21/2019,11:58,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/21/2019,12:12,,6561,0373 BIKETOWN,0.77,0:13:09,keypad,TRUE
11896192,Subscriber,,45.522783,-122.6811195,7/21/2019,12:00,NW 4th at Couch,45.52378902,-122.6747386,7/21/2019,12:06,,6896,0920 RFS BIKETOWN ,0.68,0:06:06,keypad,FALSE
11896193,Casual,,45.5395909,-122.6667035,7/21/2019,12:00,N Failing at Williams,45.55076344,-122.6668663,7/21/2019,12:50,,6618,0663 BIKETOWN,3.56,0:50:03,keypad,FALSE
11896195,Casual,SE Hawthorne at 20th,45.51222277,-122.6454261,7/21/2019,12:00,SE Hawthorne at 20th,45.51222277,-122.6454261,7/21/2019,12:05,,28124,0657 BIKETOWN,0.08,0:04:15,keypad,FALSE
11896197,Subscriber,,45.5206819,-122.6817544,7/21/2019,12:01,,45.5282107,-122.673371,7/21/2019,12:09,,6815,0781 BIKETOWN ,0.89,0:08:23,keypad,FALSE
11896200,Casual,,45.5395909,-122.6667035,7/21/2019,12:01,N Failing at Williams,45.55076344,-122.6668663,7/21/2019,12:51,,7283,0722 BIKETOWN,3.51,0:50:43,keypad,FALSE
11896204,Casual,,45.5251399,-122.6801824,7/21/2019,12:01,,45.5251399,-122.6801824,7/21/2019,12:36,,6397,0627 BIKETOWN,2.07,0:34:20,keypad,TRUE
11896205,Casual,,45.5343235,-122.650493,7/21/2019,12:02,NE 15th at Broadway,45.53508224,-122.6505639,7/21/2019,14:08,,7113,0602 BIKETOWN,10.75,2:06:37,keypad,FALSE
11896207,Subscriber,,45.5212282,-122.6837964,7/21/2019,12:03,SW Moody at Thomas,45.49429475,-122.6719048,7/21/2019,12:27,,7126,0220 BIKETOWN,3.02,0:24:26,mobile,FALSE
11896208,Subscriber,NE Alberta at 17th - Community Corral,45.55907103,-122.6475437,7/21/2019,12:03,,45.559107,-122.6526729,7/21/2019,12:45,,6169,0500 BIKETOWN ,0.73,0:42:05,keypad,FALSE
11896209,Casual,SW 5th at Oak,45.5211726,-122.6763654,7/21/2019,12:03,,45.522513,-122.6702589,7/21/2019,13:13,,7187,0155 BIKETOWN,3.15,1:10:34,keypad,TRUE
11896214,Casual,,45.5251399,-122.6801824,7/21/2019,12:04,NW 10th at Everett,45.52500056,-122.6811048,7/21/2019,12:36,,7125,0172 BIKETOWN,2.06,0:31:59,keypad,TRUE
11896220,Subscriber,,45.5203017,-122.6888852,7/21/2019,12:05,SW Broadway at Smith Memorial Student Union,45.51184309,-122.68372,7/21/2019,12:12,,7256,0463 BIKETOWN,0.94,0:07:03,mobile,FALSE
11896221,Casual,SW 5th at Oak,45.5211726,-122.6763654,7/21/2019,12:05,,45.522513,-122.6702589,7/21/2019,13:14,,29523,0670 BIKETOWN,3.05,1:08:44,keypad,TRUE
11896225,Casual,,45.5353146,-122.7088176,7/21/2019,12:05,NW 23rd at Overton,45.53211645,-122.6986304,7/21/2019,12:11,,6492,0625 BIKETOWN ,0.71,0:05:44,keypad,FALSE
11896231,Casual,,45.5236794,-122.6821551,7/21/2019,12:05,NW Raleigh at 21st,45.53409115,-122.6949424,7/21/2019,12:29,,7282,0020 BIKETOWN,1.5,0:24:06,keypad,FALSE
11896227,Subscriber,,45.5250166,-122.6872859,7/21/2019,12:05,NW Broadway at Everett,45.52507854,-122.6775563,7/21/2019,12:09,,7326,1012 VETERANS BIKE ,0.49,0:03:37,keypad_rfid_card,FALSE
11896229,Subscriber,,45.5143037,-122.6887015,7/21/2019,12:06,,45.5100161,-122.6846943,7/21/2019,12:09,,7367,"0941 DESIGN BIKE, WATERFRONT WANDERER SW",0.47,0:03:11,keypad,FALSE
11896230,Casual,SE Hawthorne at 20th,45.51222277,-122.6454261,7/21/2019,12:06,SE Belmont at 33rd,45.51649676,-122.6307517,7/21/2019,12:17,,6292,0328 BIKETOWN,1,0:11:20,keypad,FALSE
11896245,Subscriber,SE Gideon at 12th Ave MAX station,45.50280906,-122.6535398,7/21/2019,12:09,NW Front at 17th,45.53715171,-122.6881027,7/21/2019,13:08,,6112,0121 BIKETOWN,3.9,0:58:42,keypad,TRUE
11896247,Casual,N Mason at Williams,45.55335313,-122.6669146,7/21/2019,12:09,NE Alberta at 17th - Community Corral,45.55907103,-122.6475437,7/21/2019,12:40,,6571,0272 BIKETOWN,2.62,0:30:33,keypad,TRUE
11896250,Casual,N Mason at Williams,45.55335313,-122.6669146,7/21/2019,12:09,NE Alberta at 17th - Community Corral,45.55907103,-122.6475437,7/21/2019,12:40,,7408,0029 BIKETOWN,2.61,0:30:51,keypad,TRUE
11896254,Subscriber,SE Gideon at 12th Ave MAX station,45.50280906,-122.6535398,7/21/2019,12:10,NW Front at 17th,45.53715171,-122.6881027,7/21/2019,13:08,,5997,0150 BIKETOWN,3.92,0:58:32,keypad,TRUE
11896259,Casual,,45.52288,-122.6372759,7/21/2019,12:11,SE 47th at Hawthorne- Community Corral,45.51195,-122.61416,7/21/2019,12:25,,6797,0461 BIKETOWN ,1.98,0:14:16,mobile,FALSE
11896262,Casual,SW Moody at Thomas,45.49429475,-122.6719048,7/21/2019,12:11,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/21/2019,13:17,,6156,0615 BIKETOWN,3.44,1:06:04,keypad,TRUE
11896276,Casual,NW Couch at 11th,45.52374151,-122.6818129,7/21/2019,12:14,,45.5255924,-122.6944069,7/21/2019,12:22,,6778,0167 BIKETOWN,0.76,0:08:47,keypad,FALSE
11896278,Casual,SW 3rd at Morrison,45.51803882,-122.6755822,7/21/2019,12:14,SW Salmon at Waterfront Park,45.51556831,-122.6738924,7/21/2019,13:12,,6226,0070 BIKETOWN,3.65,0:58:08,keypad,TRUE
11896279,Casual,,45.5048186,-122.6425904,7/21/2019,12:14,,45.5048003,-122.6305385,7/21/2019,12:21,,7164,0161 BIKETOWN,0.55,0:07:12,keypad,FALSE
11896281,Casual,NW Pettygrove at 15th,45.53290424,-122.68626,7/21/2019,12:15,,45.5360712,-122.6852715,7/21/2019,12:29,,6092,0577 BIKETOWN ,0.85,0:13:54,keypad,FALSE
11896286,Casual,SW 3rd at Morrison,45.51803882,-122.6755822,7/21/2019,12:15,SW Salmon at Waterfront Park,45.51556831,-122.6738924,7/21/2019,13:12,,6648,0106 BIKETOWN,4.09,0:57:11,keypad,TRUE
11896284,Casual,NW 22nd at Lovejoy,45.52976024,-122.6966429,7/21/2019,12:15,SE Water at Taylor,45.51515295,-122.665776,7/21/2019,13:07,,6145,0567 BIKETOWN,3.52,0:51:27,keypad,FALSE
11896287,Casual,SW 2nd at Pine,45.52142066,-122.6726291,7/21/2019,12:15,SW 2nd at Pine,45.52142066,-122.6726291,7/21/2019,12:16,,7280,0026 BIKETOWN ,0.01,0:01:00,mobile,FALSE
11896292,Casual,SW 3rd at Morrison,45.51803882,-122.6755822,7/21/2019,12:16,SW Salmon at Waterfront Park,45.51556831,-122.6738924,7/21/2019,13:12,,6576,0797 BIKETOWN,3.61,0:56:26,keypad,TRUE
11896293,Casual,SW 3rd at Ankeny,45.52247868,-122.6732969,7/21/2019,12:16,NW 23rd at Overton,45.53211645,-122.6986304,7/21/2019,12:37,,6517,0476 BIKETOWN,1.98,0:20:39,keypad,FALSE
11896302,Casual,NW Everett at 22nd,45.52487653,-122.6965141,7/21/2019,12:18,NW 10th at Everett,45.52500056,-122.6811048,7/21/2019,12:24,,6030,0402 BIKETOWN,0.74,0:06:12,keypad,FALSE
11896313,Casual,N Williams at Fremont,45.5475928,-122.6667604,7/21/2019,12:19,N Williams at Fremont,45.5475928,-122.6667604,7/21/2019,13:17,,7302,0967 BETRUE 2018 TRAINER ,7.32,0:58:11,keypad,FALSE
11896314,Casual,SW 2nd at Pine,45.52142066,-122.6726291,7/21/2019,12:19,,45.5005049,-122.6717222,7/21/2019,12:56,,7280,0026 BIKETOWN ,2.84,0:36:44,mobile,FALSE
11896322,Casual,SW 2nd at Pine,45.52142066,-122.6726291,7/21/2019,12:22,,45.5005049,-122.6717222,7/21/2019,12:57,,6830,0771 BIKETOWN,2.98,0:35:14,mobile,FALSE
11896343,Casual,SE 29th at Stark,45.51936283,-122.6359928,7/21/2019,12:25,SW Moody at Thomas,45.49429475,-122.6719048,7/21/2019,12:58,,6651,0072 BIKETOWN ,5.17,0:33:04,keypad,FALSE
11896346,Casual,,45.5245495,-122.6734472,7/21/2019,12:26,NW Couch at 11th,45.52374151,-122.6818129,7/21/2019,12:50,,6074,0160 MSS BIKETOWN,1.85,0:24:05,keypad,FALSE
11896350,Casual,,45.5245495,-122.6734472,7/21/2019,12:26,NW Couch at 11th,45.52374151,-122.6818129,7/21/2019,12:50,,6048,0741 BIKETOWN,1.85,0:24:01,keypad,FALSE
11896349,Casual,NW Everett at 22nd,45.52487653,-122.6965141,7/21/2019,12:26,SW 2nd at Pine,45.52142066,-122.6726291,7/21/2019,12:45,,6577,0596 BIKETOWN,1.49,0:19:06,keypad,FALSE
11896353,Casual,SW 5th at Morrison,45.51889487,-122.6774061,7/21/2019,12:26,SW Salmon at Waterfront Park,45.51556831,-122.6738924,7/21/2019,13:12,,6153,0280 MSS BIKETOWN,3.63,0:46:20,keypad,TRUE
11896366,Casual,SW Moody at Thomas,45.49429475,-122.6719048,7/21/2019,12:29,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/21/2019,13:16,,6814,0435 BIKETOWN,3.42,0:47:18,keypad,TRUE
11896367,Subscriber,SW Park at W Burnside - Community Corral,45.52276526,-122.6789939,7/21/2019,12:30,,45.5354975,-122.6988359,7/21/2019,13:34,,6613,0806 BIKETOWN,2.66,1:04:48,keypad_rfid_card,FALSE
11896372,Casual,NE 2nd at NE Schuyler,45.53561394,-122.6636343,7/21/2019,12:30,N Williams at Fremont,45.5475928,-122.6667604,7/21/2019,12:40,,6632,0278 BIKETOWN,0.95,0:10:01,keypad,FALSE
11896374,Subscriber,,45.5164606,-122.6323424,7/21/2019,12:30,,45.5231234,-122.6713456,7/21/2019,12:54,,7345,"1004 DESIGN BIKE, NE CYCLING LIFE",2.49,0:24:07,keypad_rfid_card,FALSE
11896393,Casual,,45.5048003,-122.6305385,7/21/2019,12:35,,45.5211986,-122.6751285,7/21/2019,13:03,,7164,0161 BIKETOWN,3.29,0:27:54,keypad,FALSE
11896396,Casual,SE Clinton at 26th,45.50356665,-122.6395279,7/21/2019,12:35,,45.5048042,-122.633582,7/21/2019,14:15,,6652,0518 BIKETOWN,4.25,1:39:21,mobile,FALSE
11896407,Casual,NE 15th at Broadway,45.53508224,-122.6505639,7/21/2019,12:35,,45.5482349,-122.6411208,7/21/2019,12:51,,6858,0287 BIKETOWN,1.52,0:15:41,mobile,FALSE
11896397,Casual,,45.5213515,-122.6785527,7/21/2019,12:35,NE 15th at Broadway,45.53508224,-122.6505639,7/21/2019,13:42,,6639,0833 BIKETOWN,9.41,1:06:44,mobile,FALSE
11896400,Subscriber,,45.5198656,-122.6758501,7/21/2019,12:35,SE 14th at Stark,45.51844688,-122.651685,7/21/2019,12:59,,6857,0750 BIKETOWN,2.22,0:23:08,keypad,FALSE
11896404,Casual,NW 18th at Flanders,45.52556242,-122.6892561,7/21/2019,12:36,SW 2nd at Pine,45.52142066,-122.6726291,7/21/2019,12:46,,6294,0434 BIKETOWN,1.11,0:09:52,keypad,FALSE
11896411,Casual,,45.5165028,-122.6556917,7/21/2019,12:37,SE Water at Taylor,45.51515295,-122.665776,7/21/2019,14:00,,6521,0829 BIKETOWN,9.67,1:23:03,mobile,FALSE
11896409,Casual,SW Moody at Thomas,45.49429475,-122.6719048,7/21/2019,12:37,SE Ladd at Hawthorne,45.5120818,-122.6533493,7/21/2019,13:53,,6866,0690 BIKETOWN,8.18,1:16:04,keypad,TRUE
11896410,Casual,,45.5176228,-122.6845767,7/21/2019,12:37,NW 10th at Everett,45.52500056,-122.6811048,7/21/2019,13:16,,7372,"0942 DESIGN BIKE, WATERFRONT WANDERER SW",3.43,0:39:11,mobile,FALSE
11896417,Casual,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/21/2019,12:37,,45.5005049,-122.6717222,7/21/2019,12:56,,6873,0134 BIKETOWN,1.8,0:18:43,mobile,FALSE
11896419,Subscriber,,45.5299294,-122.6753219,7/21/2019,12:38,NW 10th at Everett,45.52500056,-122.6811048,7/21/2019,12:50,,6038,0620 BIKETOWN,1.12,0:12:07,mobile,FALSE
11896423,Casual,,45.5255924,-122.6944069,7/21/2019,12:38,NW Raleigh at 21st,45.53409115,-122.6949424,7/21/2019,12:43,,6778,0167 BIKETOWN,0.62,0:05:00,keypad,FALSE
11896426,Subscriber,,45.5195924,-122.674829,7/21/2019,12:38,SE 14th at Stark,45.51844688,-122.651685,7/21/2019,12:59,,6106,0669 BIKETOWN,2.2,0:20:48,keypad,FALSE
11896428,Casual,SW Moody at Thomas,45.49429475,-122.6719048,7/21/2019,12:38,SE Ladd at Hawthorne,45.5120818,-122.6533493,7/21/2019,13:54,,7383,"0964 DESIGN BIKE, COLORFUL PORTLAND NW",8.16,1:15:16,keypad,TRUE
11896429,Casual,SW River at Montgomery,45.50910258,-122.6735169,7/21/2019,12:39,SE Gideon at 12th Ave MAX station,45.50280906,-122.6535398,7/21/2019,13:17,,7122,0276 BIKETOWN,5,0:38:42,keypad,FALSE
11896434,Casual,SW River at Montgomery,45.50910258,-122.6735169,7/21/2019,12:39,SE Gideon at 12th Ave MAX station,45.50280906,-122.6535398,7/21/2019,13:18,,7362,"0952 DESIGN BIKE, EXPLORIN' SE",5.01,0:38:10,keypad,FALSE
11896437,Casual,,45.5273266,-122.6653557,7/21/2019,12:40,SW 10th at Columbia,45.51544427,-122.6846749,7/21/2019,12:53,,6786,0529 BIKETOWN  ,1.83,0:13:21,keypad,FALSE
11896440,Casual,SW River at Montgomery,45.50910258,-122.6735169,7/21/2019,12:40,SE Gideon at 12th Ave MAX station,45.50280906,-122.6535398,7/21/2019,13:18,,7379,"0943 DESIGN BIKE, WATERFRONT WANDERER SW",5.12,0:37:46,keypad,FALSE
11896439,Casual,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/21/2019,12:40,SW 10th at Columbia,45.51544427,-122.6846749,7/21/2019,12:58,,6344,0720 BIKETOWN,1.25,0:18:15,keypad,FALSE
11896442,Casual,,45.5474724,-122.6679699,7/21/2019,12:40,NW 19th at Johnson,45.52862062,-122.6905073,7/21/2019,12:55,,5996,0804 BIKETOWN,2.34,0:15:04,keypad,FALSE
11896444,Casual,NW Glisan at 21st,45.52634601,-122.6941484,7/21/2019,12:40,NW Glisan at 21st,45.52634601,-122.6941484,7/21/2019,13:11,,6893,0368 BIKETOWN,2.34,0:30:21,keypad,FALSE
11896446,Casual,NW 13th at Marshall,45.53080401,-122.6844227,7/21/2019,12:41,,45.5205321,-122.6754893,7/21/2019,12:54,,6444,0480 BIKETOWN,1.01,0:12:25,keypad,TRUE
11896450,Casual,NW 13th at Marshall,45.53080401,-122.6844227,7/21/2019,12:41,,45.5205321,-122.6754893,7/21/2019,12:54,,6196,0773 BIKETOWN,1,0:12:58,keypad,TRUE
11896459,Casual,,45.5372143,-122.5305389,7/21/2019,12:43,SE Belmont at 33rd,45.51649676,-122.6307517,7/21/2019,14:16,,6047,0089 BIKETOWN,10.5,1:32:17,mobile,FALSE
11896461,Casual,,45.5141551,-122.7197345,7/21/2019,12:45,NW 20th at Burnside,45.52331306,-122.6932633,7/21/2019,13:06,,6409,0614 BIKETOWN,3.14,0:21:04,keypad,FALSE
11896464,Subscriber,NW Glisan at 21st,45.52634601,-122.6941484,7/21/2019,12:45,,45.5354975,-122.6988359,7/21/2019,12:53,,7307,0979 AIR TRAINER ,0.85,0:08:36,keypad,FALSE
11896466,Casual,,45.511502,-122.653695,7/21/2019,12:45,NE Couch at MLK,45.52358836,-122.6619177,7/21/2019,13:03,,7177,0087 BIKETOWN,2.11,0:18:12,keypad,TRUE
11896469,Casual,NE 2nd at NE Schuyler,45.53561394,-122.6636343,7/21/2019,12:45,N Morris at Williams,45.54471503,-122.6667845,7/21/2019,12:56,,5987,0487 BIKETOWN,0.77,0:10:13,mobile,FALSE
11896473,Casual,N Russell at Interstate Community Corral,45.54107815,-122.6769716,7/21/2019,12:46,N Russell at Interstate Community Corral,45.54107815,-122.6769716,7/21/2019,12:47,,6437,0807 BIKETOWN,0,0:01:12,mobile,FALSE
11896475,Casual,,45.511502,-122.653695,7/21/2019,12:46,NE Couch at MLK,45.52358836,-122.6619177,7/21/2019,13:03,,7343,"1011 DESIGN BIKE, NE CYCLING LIFE",2.13,0:17:02,keypad,TRUE
11896478,Casual,,45.52439,-122.6821843,7/21/2019,12:46,,45.523086,-122.6754201,7/21/2019,12:55,,7150,0460 BIKETOWN,0.38,0:08:41,keypad,FALSE
11896483,Casual,SE 29th at Stark,45.51936283,-122.6359928,7/21/2019,12:47,,45.5164476,-122.6244306,7/21/2019,12:55,,6426,0582 BIKETOWN,0.77,0:07:34,keypad,FALSE
11896486,Casual,,45.52439,-122.6821843,7/21/2019,12:48,,45.523086,-122.6754201,7/21/2019,12:54,,6668,0628 BIKETOWN,0.39,0:06:47,keypad,FALSE
11896503,Subscriber,,45.5330149,-122.6720862,7/21/2019,12:50,,45.5330149,-122.6720862,7/21/2019,15:25,,7132,0237 BIKETOWN,4.47,2:35:14,keypad_rfid_card,FALSE
11896506,Casual,N Russell at Interstate Community Corral,45.54107815,-122.6769716,7/21/2019,12:51,,45.5165028,-122.6556917,7/21/2019,13:45,,6095,0073 BIKETOWN,4.2,0:54:03,keypad,TRUE
11896508,Subscriber,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/21/2019,12:51,,45.5138446,-122.6732983,7/21/2019,13:11,,6561,0373 BIKETOWN,0.72,0:19:42,keypad,FALSE
11896509,Casual,SW 3rd at Ankeny,45.52247868,-122.6732969,7/21/2019,12:51,NE Wheeler at Multnomah,45.53086696,-122.6658887,7/21/2019,13:06,,6043,0639 BIKETOWN,1.2,0:15:32,keypad,TRUE
11896510,Subscriber,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/21/2019,12:51,,45.5138446,-122.6732983,7/21/2019,13:11,,6470,0320 BIKETOWN,0.75,0:19:30,mobile,FALSE
11896516,Casual,,45.5410207,-122.6771278,7/21/2019,12:52,,45.5165028,-122.6556917,7/21/2019,13:46,,6437,0807 BIKETOWN,10.77,0:54:22,keypad,TRUE
11896518,Casual,SW 3rd at Ankeny,45.52247868,-122.6732969,7/21/2019,12:52,NE Wheeler at Multnomah,45.53086696,-122.6658887,7/21/2019,13:06,,7163,0173 BIKETOWN,1.24,0:13:49,keypad,TRUE
11896530,Casual,N Mississippi at N Skidmore,45.55458563,-122.6755413,7/21/2019,12:54,NW Broadway at Everett,45.52507854,-122.6775563,7/21/2019,13:17,,6288,0179 BIKETOWN,2.39,0:22:34,keypad,FALSE
11896531,Casual,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,7/21/2019,12:54,Tilikum West at SW Moody,45.5027677,-122.6714408,7/21/2019,15:02,,6298,0459 BIKETOWN,10.45,2:07:54,keypad,TRUE
11896540,Subscriber,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,7/21/2019,12:56,NE Multnomah at Grand,45.53146071,-122.659741,7/21/2019,16:54,,7299,0986 XC BLACK HISTORY MONTH,13.98,3:58:42,keypad,FALSE
11896547,Casual,SE 14th at Stark,45.51844688,-122.651685,7/21/2019,12:56,NE 11th at Holladay Park,45.53027884,-122.654669,7/21/2019,13:23,,6399,0866 BIKETOWN,1.9,0:27:00,mobile,FALSE
11896548,Casual,NE 22nd at Burnside,45.52297292,-122.6434118,7/21/2019,12:57,,45.5228967,-122.6485481,7/21/2019,13:01,,6844,0120 BIKETOWN,0.33,0:04:27,keypad_rfid_card,FALSE
11896554,Casual,,45.5372143,-122.5305389,7/21/2019,12:57,,45.5372143,-122.5305389,7/21/2019,14:07,,7193,0513 BIKETOWN,4.68,1:10:08,keypad,TRUE
11896555,Casual,,45.5372143,-122.5305389,7/21/2019,12:58,,45.5372143,-122.5305389,7/21/2019,14:07,,6628,0115 BIKETOWN,4.7,1:08:49,keypad,TRUE
11896560,Casual,SE 30th at Division,45.50468892,-122.6345551,7/21/2019,12:58,,45.5121296,-122.6754687,7/21/2019,13:20,,7322,"0992 DESIGN BIKE, N PAUL BUNYAN",2.88,0:22:00,keypad,FALSE
11896573,Casual,SE 30th at Division,45.50468892,-122.6345551,7/21/2019,13:00,,45.5121296,-122.6754687,7/21/2019,13:20,,7375,"0959 DESIGN BIKE, EXPLORIN' SE",2.89,0:20:22,keypad,FALSE
11896569,Casual,SW Naito at Morrison,45.51782551,-122.6724963,7/21/2019,13:00,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,7/21/2019,13:41,,6269,0595 BIKETOWN,2.12,0:40:59,keypad,FALSE
11896572,Casual,,45.5005049,-122.6717222,7/21/2019,13:00,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/21/2019,14:14,,7280,0026 BIKETOWN ,3.3,1:13:57,mobile,FALSE
11896578,Subscriber,SW 18th at Jefferson,45.51816567,-122.6924908,7/21/2019,13:01,NW 20th at Burnside,45.52331306,-122.6932633,7/21/2019,13:09,,7104,0824 BIKETOWN,0.53,0:08:07,keypad,FALSE
11896580,Casual,,45.5048596,-122.6537342,7/21/2019,13:01,N Burrage at Killingsworth Community Corral,45.562676,-122.694604,7/21/2019,16:47,,7364,"0956 DESIGN BIKE, EXPLORIN' SE",6.89,3:45:38,keypad,FALSE
11896582,Casual,SW River at Montgomery,45.50910258,-122.6735169,7/21/2019,13:01,SW River at Montgomery,45.50910258,-122.6735169,7/21/2019,13:31,,6897,0622 BIKETOWN,1.12,0:29:10,mobile,FALSE
11896583,Casual,,45.5007121,-122.6714719,7/21/2019,13:01,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/21/2019,14:10,,6830,0771 BIKETOWN,3.16,1:08:46,mobile,FALSE
11896595,Casual,NW Raleigh at 21st,45.53409115,-122.6949424,7/21/2019,13:03,,45.5263984,-122.6893626,7/21/2019,13:19,,7382,"0933 DESIGN BIKE, EXPLORIN’ SE",0.78,0:16:52,keypad,TRUE
11896604,Subscriber,NW Raleigh at 21st,45.53409115,-122.6949424,7/21/2019,13:03,NW Raleigh at 21st,45.53409115,-122.6949424,7/21/2019,13:05,,6324,0546 BIKETOWN,0,0:01:44,keypad,TRUE
11896606,Casual,NW Raleigh at 21st,45.53409115,-122.6949424,7/21/2019,13:03,,45.5263984,-122.6893626,7/21/2019,13:19,,6230,0605 BIKETOWN,0.78,0:15:04,keypad,TRUE
11896615,Casual,,45.5015459,-122.6568047,7/21/2019,13:04,,45.5027054,-122.6578059,7/21/2019,13:08,,6861,0541 BIKETOWN,0.23,0:03:47,mobile,FALSE
11896617,Casual,SE 2nd Pl at Tilikum Way,45.50624163,-122.6633379,7/21/2019,13:05,Tilikum West at SW Moody,45.5027677,-122.6714408,7/21/2019,15:03,,6373,0581 BIKETOWN,10.41,1:58:03,keypad,FALSE
11896622,Casual,NW 23rd at Overton,45.53211645,-122.6986304,7/21/2019,13:05,SW 10th at Harvey Milk ,45.52175423,-122.6810794,7/21/2019,13:24,,6517,0476 BIKETOWN,1.7,0:19:01,keypad,FALSE
11896627,Subscriber,NW Raleigh at 21st,45.53409115,-122.6949424,7/21/2019,13:05,,45.52651,-122.6832776,7/21/2019,13:17,,6405,0507 BIKETOWN,1.1,0:11:43,keypad,TRUE
11896626,Casual,NW Couch at 11th,45.52374151,-122.6818129,7/21/2019,13:05,NE 15th at Broadway,45.53508224,-122.6505639,7/21/2019,13:25,,7309,0995 BETRUE 2018 TRAINER,2.32,0:19:27,keypad,FALSE
11896628,Casual,,45.549531,-122.6679771,7/21/2019,13:06,SE Water at Taylor,45.51515295,-122.665776,7/21/2019,13:25,,6582,XC 0059 BIKETOWN,2.97,0:18:56,mobile,FALSE
11896629,Subscriber,,45.5251399,-122.6801824,7/21/2019,13:06,NW 13th at Marshall,45.53080401,-122.6844227,7/21/2019,13:14,,7125,0172 BIKETOWN,0.62,0:07:57,keypad,FALSE
11896633,Casual,SW River at Montgomery,45.50910258,-122.6735169,7/21/2019,13:06,SW River at Montgomery,45.50910258,-122.6735169,7/21/2019,13:30,,6348,0586 BIKETOWN,1.08,0:23:44,keypad,FALSE
11896634,Casual,,45.5005655,-122.6732761,7/21/2019,13:06,,45.4964312,-122.6708804,7/21/2019,13:25,,6873,0134 BIKETOWN,1.25,0:19:03,mobile,FALSE
11896637,Casual,SW Moody at Thomas,45.49429475,-122.6719048,7/21/2019,13:07,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/21/2019,14:24,,6122,0040 BIKETOWN,8.52,1:17:09,mobile,FALSE
11896653,Casual,,45.5120832,-122.6435501,7/21/2019,13:09,SE Clinton at 21st,45.5033655,-122.6447314,7/21/2019,13:22,,6614,0505 MSS BIKETOWN,1.92,0:13:03,keypad,FALSE
11896663,Casual,SW Morrison at Pioneer Courthouse Sq.,45.51928859,-122.6792488,7/21/2019,13:10,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/21/2019,13:46,,6239,0601 BIKETOWN,1.46,0:36:52,keypad,TRUE
11896661,Casual,NW Marshall at Tanner Springs Park,45.53083126,-122.6815957,7/21/2019,13:11,SW Naito at Ankeny Plaza,45.52269573,-122.6703492,7/21/2019,13:28,,7392,"0954 DESIGN BIKE, COLORFUL PORTLAND NW",1.25,0:16:44,keypad,FALSE
11896666,Subscriber,,45.5262679,-122.6964618,7/21/2019,13:11,SW Harvey Milk at Burnside,45.522793,-122.684012,7/21/2019,13:19,,7315,0966 WOMEN’S HISTORY MONTH,0.94,0:07:27,mobile,FALSE
