COMMON NAME,SCIENTIFIC NAME,GENUS,FAMILY,About,Image,y,x,SPECIES
Northern Red Oak,Quercus rubra,Quercus,Fagaceae,"The Northern Red Oak is native to the entire eastern half of the United States except the deep South. It grows to as much as 75 feet in height. Leaves are a dark green in the summer, and they turn red in the fall.",http://blogs.reed.edu/trees/files/2013/09/IMG_0043-northern-red-oak.jpg,45.48037372,-122.6328566,Quercus rubra
Northern Red Oak,Quercus rubra,Quercus,Fagaceae,"The Northern Red Oak is native to the entire eastern half of the United States except the deep South. It grows to as much as 75 feet in height. Leaves are a dark green in the summer, and they turn red in the fall.",http://blogs.reed.edu/trees/files/2013/09/IMG_0043-northern-red-oak.jpg,45.4811838,-122.6301697,Quercus rubra
Northern Red Oak,Quercus rubra,Quercus,Fagaceae,"The Northern Red Oak is native to the entire eastern half of the United States except the deep South. It grows to as much as 75 feet in height. Leaves are a dark green in the summer, and they turn red in the fall.",http://blogs.reed.edu/trees/files/2013/09/IMG_0043-northern-red-oak.jpg,45.48238221,-122.6305747,Quercus rubra
Northern Red Oak,Quercus rubra,Quercus,Fagaceae,"The Northern Red Oak is native to the entire eastern half of the United States except the deep South. It grows to as much as 75 feet in height. Leaves are a dark green in the summer, and they turn red in the fall.",http://blogs.reed.edu/trees/files/2013/09/IMG_0043-northern-red-oak.jpg,45.48254958,-122.630631,Quercus rubra
Northern Red Oak,Quercus rubra,Quercus,Fagaceae,"The Northern Red Oak is native to the entire eastern half of the United States except the deep South. It grows to as much as 75 feet in height. Leaves are a dark green in the summer, and they turn red in the fall.",http://blogs.reed.edu/trees/files/2013/09/IMG_0043-northern-red-oak.jpg,45.47995622,-122.6308912,Quercus rubra
Northern Red Oak,Quercus rubra,Quercus,Fagaceae,"The Northern Red Oak is native to the entire eastern half of the United States except the deep South. It grows to as much as 75 feet in height. Leaves are a dark green in the summer, and they turn red in the fall.",http://blogs.reed.edu/trees/files/2013/09/IMG_0043-northern-red-oak.jpg,45.47967036,-122.6272863,Quercus rubra
Northern Red Oak,Quercus rubra,Quercus,Fagaceae,"The Northern Red Oak is native to the entire eastern half of the United States except the deep South. It grows to as much as 75 feet in height. Leaves are a dark green in the summer, and they turn red in the fall.",http://blogs.reed.edu/trees/files/2013/09/IMG_0043-northern-red-oak.jpg,45.4803032,-122.6270664,Quercus rubra
Northern Red Oak,Quercus rubra,Quercus,Fagaceae,"The Northern Red Oak is native to the entire eastern half of the United States except the deep South. It grows to as much as 75 feet in height. Leaves are a dark green in the summer, and they turn red in the fall.",http://blogs.reed.edu/trees/files/2013/09/IMG_0043-northern-red-oak.jpg,45.48004461,-122.6274472,Quercus rubra
Northern Red Oak,Quercus rubra,Quercus,Fagaceae,"The Northern Red Oak is native to the entire eastern half of the United States except the deep South. It grows to as much as 75 feet in height. Leaves are a dark green in the summer, and they turn red in the fall.",http://blogs.reed.edu/trees/files/2013/09/IMG_0043-northern-red-oak.jpg,45.47931962,-122.6296695,Quercus rubra
Northern Red Oak,Quercus rubra,Quercus,Fagaceae,"The Northern Red Oak is native to the entire eastern half of the United States except the deep South. It grows to as much as 75 feet in height. Leaves are a dark green in the summer, and they turn red in the fall.",http://blogs.reed.edu/trees/files/2013/09/IMG_0043-northern-red-oak.jpg,45.47947947,-122.6311098,Quercus rubra
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48011702,-122.6267163,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.4807254,-122.6258969,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48038689,-122.6271281,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48022892,-122.6342359,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.4805317,-122.6313002,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48068309,-122.6345806,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48049785,-122.6259452,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48054298,-122.6259747,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.47974277,-122.626314,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48047716,-122.6260284,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48308371,-122.6329216,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48305174,-122.6328492,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.47939779,-122.6346082,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48043391,-122.6327097,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48055803,-122.6327956,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48044894,-122.6325777,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.4798998,-122.6344666,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48024208,-122.6343298,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48017814,-122.6343633,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48013864,-122.6344371,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48009163,-122.6345216,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.47997879,-122.6344572,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48314106,-122.6330423,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48194586,-122.6302526,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48449382,-122.6344932,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48065958,-122.6308322,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48059564,-122.631484,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48342216,-122.6339275,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.47996468,-122.6334272,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.4838434,-122.6344666,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48033423,-122.6334152,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.47996845,-122.6343539,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48076396,-122.6332529,Acer platanoides
Norway Maple,Acer platanoides,Acer,Aceraceae,"A deciduous tree native to Europe and the Near East, it has dense foliage and reaches to 60-70 feet. Leaves are 5-lobed, 3-5 inches wide, and are deep green. They turn a bright yellow in the fall, and showy clusters of small, greenish-yellow flowers appear in early spring. This tree is very common on the Reed campus.",http://blogs.reed.edu/trees/files/2013/09/ACPL1_lg.jpg,45.48050913,-122.6260364,Acer platanoides
Norway Spruce,Picea abies,Picea,Pinaceae,"This tree is native to northern and central Europe. Often employed as a windbreak, it withstands both cold and wind very well. The tree is large and produces 8 inch long cones. There are many cultivars of this species of varying appearance. The length of the cones is the best way to identify it from other spruces.",http://blogs.reed.edu/trees/files/2013/08/PIAB1_lg1.jpg,45.48151243,-122.6336076,Picea abies
Norway Spruce,Picea abies,Picea,Pinaceae,"This tree is native to northern and central Europe. Often employed as a windbreak, it withstands both cold and wind very well. The tree is large and produces 8 inch long cones. There are many cultivars of this species of varying appearance. The length of the cones is the best way to identify it from other spruces.",http://blogs.reed.edu/trees/files/2013/08/PIAB1_lg1.jpg,45.48264831,-122.6321146,Picea abies
Norway Spruce,Picea abies,Picea,Pinaceae,"This tree is native to northern and central Europe. Often employed as a windbreak, it withstands both cold and wind very well. The tree is large and produces 8 inch long cones. There are many cultivars of this species of varying appearance. The length of the cones is the best way to identify it from other spruces.",http://blogs.reed.edu/trees/files/2013/08/PIAB1_lg1.jpg,45.48378416,-122.6306216,Picea abies
Oregon Ash,Fraxinus latifolia,Fraxinus,Oleaceae,"An Oregon native, this tree likes moist land. It grows to a height of 80 feet. This is one of the few native western trees with compound leaves. Male and female flowers are borne on separate trees. The wood makes good baseball bats and ax handles.",http://blogs.reed.edu/trees/files/2013/09/FRLA1_lg.jpg,45.48090778,-122.6291477,Oregon Ash
Oregon Ash,Fraxinus latifolia,Fraxinus,Oleaceae,"An Oregon native, this tree likes moist land. It grows to a height of 80 feet. This is one of the few native western trees with compound leaves. Male and female flowers are borne on separate trees. The wood makes good baseball bats and ax handles.",http://blogs.reed.edu/trees/files/2013/09/FRLA1_lg.jpg,45.47926088,-122.6340705,Oregon Ash
Oregon Ash,Fraxinus latifolia,Fraxinus,Oleaceae,"An Oregon native, this tree likes moist land. It grows to a height of 80 feet. This is one of the few native western trees with compound leaves. Male and female flowers are borne on separate trees. The wood makes good baseball bats and ax handles.",http://blogs.reed.edu/trees/files/2013/09/FRLA1_lg.jpg,45.48141179,-122.6305693,Oregon Ash
Oregon Ash,Fraxinus latifolia,Fraxinus,Oleaceae,"An Oregon native, this tree likes moist land. It grows to a height of 80 feet. This is one of the few native western trees with compound leaves. Male and female flowers are borne on separate trees. The wood makes good baseball bats and ax handles.",http://blogs.reed.edu/trees/files/2013/09/FRLA1_lg.jpg,45.48090778,-122.6291477,Oregon Ash
Oregon Ash,Fraxinus latifolia,Fraxinus,Oleaceae,"An Oregon native, this tree likes moist land. It grows to a height of 80 feet. This is one of the few native western trees with compound leaves. Male and female flowers are borne on separate trees. The wood makes good baseball bats and ax handles.",http://blogs.reed.edu/trees/files/2013/09/FRLA1_lg.jpg,45.48128581,-122.6296118,Oregon Ash
Oregon Myrtle / California Bay,Umbellularia californica,Umbellularia,Lauraceae,"The tree is native to southwestern Oregon and northern California. It often reaches a height of 60-100 feet and is distinguished by its decorative, fragrant foliage and clusters of cream-colored flowers in early spring. The leaves of this tree are often used instead of the European bay leaf in cooking. They are twice as strong, however.",http://blogs.reed.edu/trees/files/2013/09/UMCA1_lg.jpg,45.4812595,-122.6297674,Umbellularia californica
Oregon Myrtle / California Bay,Umbellularia californica,Umbellularia,Lauraceae,"The tree is native to southwestern Oregon and northern California. It often reaches a height of 60-100 feet and is distinguished by its decorative, fragrant foliage and clusters of cream-colored flowers in early spring. The leaves of this tree are often used instead of the European bay leaf in cooking. They are twice as strong, however.",http://blogs.reed.edu/trees/files/2013/09/UMCA1_lg.jpg,45.48368167,-122.6341863,Umbellularia californica
Oregon Myrtle / California Bay,Umbellularia californica,Umbellularia,Lauraceae,"The tree is native to southwestern Oregon and northern California. It often reaches a height of 60-100 feet and is distinguished by its decorative, fragrant foliage and clusters of cream-colored flowers in early spring. The leaves of this tree are often used instead of the European bay leaf in cooking. They are twice as strong, however.",http://blogs.reed.edu/trees/files/2013/09/UMCA1_lg.jpg,45.48366569,-122.6344129,Umbellularia californica
Oregon Myrtle / California Bay,Umbellularia californica,Umbellularia,Lauraceae,"The tree is native to southwestern Oregon and northern California. It often reaches a height of 60-100 feet and is distinguished by its decorative, fragrant foliage and clusters of cream-colored flowers in early spring. The leaves of this tree are often used instead of the European bay leaf in cooking. They are twice as strong, however.",http://blogs.reed.edu/trees/files/2013/09/UMCA1_lg.jpg,45.48368657,-122.6347778,Umbellularia californica
Oregon Myrtle / California Bay,Umbellularia californica,Umbellularia,Lauraceae,"The tree is native to southwestern Oregon and northern California. It often reaches a height of 60-100 feet and is distinguished by its decorative, fragrant foliage and clusters of cream-colored flowers in early spring. The leaves of this tree are often used instead of the European bay leaf in cooking. They are twice as strong, however.",http://blogs.reed.edu/trees/files/2013/09/UMCA1_lg.jpg,45.48367528,-122.634692,Umbellularia californica
Oregon Myrtle / California Bay,Umbellularia californica,Umbellularia,Lauraceae,"The tree is native to southwestern Oregon and northern California. It often reaches a height of 60-100 feet and is distinguished by its decorative, fragrant foliage and clusters of cream-colored flowers in early spring. The leaves of this tree are often used instead of the European bay leaf in cooking. They are twice as strong, however.",http://blogs.reed.edu/trees/files/2013/09/UMCA1_lg.jpg,45.48237892,-122.6315564,Umbellularia californica
Oregon Myrtle / California Bay,Umbellularia californica,Umbellularia,Lauraceae,"The tree is native to southwestern Oregon and northern California. It often reaches a height of 60-100 feet and is distinguished by its decorative, fragrant foliage and clusters of cream-colored flowers in early spring. The leaves of this tree are often used instead of the European bay leaf in cooking. They are twice as strong, however.",http://blogs.reed.edu/trees/files/2013/09/UMCA1_lg.jpg,45.48370612,-122.6345551,Umbellularia californica
Oregon Myrtle / California Bay,Umbellularia californica,Umbellularia,Lauraceae,"The tree is native to southwestern Oregon and northern California. It often reaches a height of 60-100 feet and is distinguished by its decorative, fragrant foliage and clusters of cream-colored flowers in early spring. The leaves of this tree are often used instead of the European bay leaf in cooking. They are twice as strong, however.",http://blogs.reed.edu/trees/files/2013/09/UMCA1_lg.jpg,45.48121625,-122.6297861,Umbellularia californica
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.48293886,-122.6359445,Quercus garryana
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.48270689,-122.6347792,Quercus garryana
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.48177572,-122.6324791,Quercus garryana
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.48307426,-122.6359297,Quercus garryana
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.483157,-122.6359391,Quercus garryana
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.48269063,-122.6349521,Quercus garryana
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.4834372,-122.6359418,Quercus garryana
Oregon White Oak,Quercus garryana,Quercus,Fagaceae,"Also known as the Garry Oak, this tree’s typically gnarled branches produce a beautiful, rounded outline in winter. It can easily live to 500 years. Leaves are dark green, and the autumn color is usually light brown. The Oregon White Oak is the most abundant and widely distributed oak in Oregon, and it is the only native oak found in eastern Oregon. The famous botanist David Douglas discovered this tree and named it for his friend Nicholas Garry of the Hudson’s Bay Company.",http://blogs.reed.edu/trees/files/2013/09/IMG_0297-oregon-white-oak-e1409154977332.jpg,45.48284483,-122.6359338,Quercus garryana
